actor_user_id,target_user_id,event_type,surface,dwell_time_ms,created_at
215,128,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:24:55.239121
215,128,DWELL_RECORDED,FULL_PROFILE,27129,2026-04-27T21:24:55.240670
215,911,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:55.881224
216,977,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:56.041805
216,811,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:56.399391
216,811,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:24:56.400616
216,811,DWELL_RECORDED,FULL_PROFILE,20229,2026-04-27T21:24:56.401947
216,905,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:56.848250
216,357,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:56.959027
216,720,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:57.063972
216,331,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:57.293137
216,856,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:58.226217
216,856,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:24:58.227985
216,856,DWELL_RECORDED,FULL_PROFILE,56152,2026-04-27T21:24:58.229533
216,523,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:58.594903
216,683,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:58.702272
216,683,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:24:58.703707
216,683,DWELL_RECORDED,FULL_PROFILE,26088,2026-04-27T21:24:58.705167
217,891,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:58.863141
217,825,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.094940
217,825,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:24:59.096283
217,825,DWELL_RECORDED,FULL_PROFILE,53221,2026-04-27T21:24:59.097320
217,447,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.203241
217,934,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.427373
217,328,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.569081
217,590,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.677824
217,371,CARD_CLICK,FEED_CARD,,2026-04-27T21:24:59.788112
217,462,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:00.130261
217,462,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:00.131783
217,462,DWELL_RECORDED,FULL_PROFILE,38174,2026-04-27T21:25:00.133043
217,434,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:00.386745
217,707,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:00.493767
217,707,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:00.494803
217,707,DWELL_RECORDED,FULL_PROFILE,29798,2026-04-27T21:25:00.495744
217,763,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:01.162940
217,763,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:01.164779
217,763,DWELL_RECORDED,FULL_PROFILE,50770,2026-04-27T21:25:01.166317
218,319,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:01.374259
218,319,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:01.375710
218,319,DWELL_RECORDED,FULL_PROFILE,57535,2026-04-27T21:25:01.376592
218,924,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:01.483360
218,924,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:01.484583
218,924,DWELL_RECORDED,FULL_PROFILE,45532,2026-04-27T21:25:01.485449
218,373,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:01.588433
218,373,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:01.589867
218,373,DWELL_RECORDED,FULL_PROFILE,54560,2026-04-27T21:25:01.590828
218,904,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:01.963078
218,227,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:02.072641
218,227,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:02.074159
218,227,DWELL_RECORDED,FULL_PROFILE,39193,2026-04-27T21:25:02.075373
218,970,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:02.294991
218,970,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:02.296420
218,970,DWELL_RECORDED,FULL_PROFILE,57031,2026-04-27T21:25:02.297833
218,169,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:02.760720
218,169,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:02.762504
218,169,DWELL_RECORDED,FULL_PROFILE,31662,2026-04-27T21:25:02.764133
218,35,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:03.105752
218,35,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:03.107044
218,35,DWELL_RECORDED,FULL_PROFILE,17976,2026-04-27T21:25:03.108164
218,683,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:03.445908
218,683,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:03.447136
218,683,DWELL_RECORDED,FULL_PROFILE,34253,2026-04-27T21:25:03.448807
218,313,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:03.564363
218,313,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:03.565828
218,313,DWELL_RECORDED,FULL_PROFILE,46709,2026-04-27T21:25:03.567032
218,165,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:03.802123
219,648,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:03.964258
219,69,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.070922
219,69,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:04.072012
219,69,DWELL_RECORDED,FULL_PROFILE,39426,2026-04-27T21:25:04.072998
219,110,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.186036
219,110,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:04.188041
219,110,DWELL_RECORDED,FULL_PROFILE,41523,2026-04-27T21:25:04.189269
219,617,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.290583
219,617,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:04.291958
219,617,DWELL_RECORDED,FULL_PROFILE,47362,2026-04-27T21:25:04.292950
219,79,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.400657
219,1021,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.505486
219,508,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.614267
219,508,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:04.615337
219,508,DWELL_RECORDED,FULL_PROFILE,44387,2026-04-27T21:25:04.616251
219,660,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.840813
219,660,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:04.842649
219,660,DWELL_RECORDED,FULL_PROFILE,47851,2026-04-27T21:25:04.843949
219,555,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:04.967798
219,988,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:05.298722
219,988,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:05.300249
219,988,DWELL_RECORDED,FULL_PROFILE,44717,2026-04-27T21:25:05.301802
219,377,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:05.525093
219,377,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:05.526548
219,377,DWELL_RECORDED,FULL_PROFILE,39845,2026-04-27T21:25:05.527733
219,435,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:05.746321
219,552,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:05.857402
219,552,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:05.858893
219,552,DWELL_RECORDED,FULL_PROFILE,44681,2026-04-27T21:25:05.860021
219,851,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:05.977196
219,296,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:06.182546
219,296,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:06.183751
219,296,DWELL_RECORDED,FULL_PROFILE,30166,2026-04-27T21:25:06.184698
220,497,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:06.467068
220,497,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:06.468912
220,497,DWELL_RECORDED,FULL_PROFILE,44783,2026-04-27T21:25:06.470385
220,988,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:06.689599
220,988,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:06.690547
220,988,DWELL_RECORDED,FULL_PROFILE,27491,2026-04-27T21:25:06.691452
220,117,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:06.799131
220,850,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:07.026841
220,535,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:07.388672
220,535,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:07.389890
220,535,DWELL_RECORDED,FULL_PROFILE,32578,2026-04-27T21:25:07.390963
220,266,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:07.492660
220,266,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:07.493579
220,266,DWELL_RECORDED,FULL_PROFILE,36905,2026-04-27T21:25:07.494588
220,950,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:07.710125
220,950,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:07.711257
220,950,DWELL_RECORDED,FULL_PROFILE,1500,2026-04-27T21:25:07.712268
220,986,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:07.822858
220,772,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:08.078226
220,772,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:08.079821
220,772,DWELL_RECORDED,FULL_PROFILE,30229,2026-04-27T21:25:08.080785
220,611,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:08.221131
221,180,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:08.834647
221,180,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:08.836053
221,180,DWELL_RECORDED,FULL_PROFILE,51375,2026-04-27T21:25:08.837086
221,896,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:08.951692
221,896,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:08.953094
221,896,DWELL_RECORDED,FULL_PROFILE,44452,2026-04-27T21:25:08.954717
221,451,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.062948
221,327,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.196600
221,404,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.438283
221,404,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:09.439936
221,404,DWELL_RECORDED,FULL_PROFILE,48643,2026-04-27T21:25:09.441139
221,72,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.678203
221,72,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:09.679772
221,72,DWELL_RECORDED,FULL_PROFILE,35851,2026-04-27T21:25:09.680710
221,370,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.783599
221,562,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:09.996746
221,562,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:09.998213
221,562,DWELL_RECORDED,FULL_PROFILE,50231,2026-04-27T21:25:09.999186
221,979,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.108212
221,462,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.221874
221,462,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:10.223423
221,462,DWELL_RECORDED,FULL_PROFILE,40316,2026-04-27T21:25:10.224868
221,470,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.336927
221,470,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:10.338597
221,470,DWELL_RECORDED,FULL_PROFILE,48268,2026-04-27T21:25:10.340202
221,132,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.570644
221,132,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:10.572408
221,132,DWELL_RECORDED,FULL_PROFILE,51842,2026-04-27T21:25:10.573851
221,329,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.687524
221,289,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:10.804420
221,289,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:10.806596
221,289,DWELL_RECORDED,FULL_PROFILE,45991,2026-04-27T21:25:10.807657
221,572,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:11.049439
221,742,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:11.182725
221,742,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:11.183943
221,742,DWELL_RECORDED,FULL_PROFILE,56024,2026-04-27T21:25:11.184872
221,662,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:11.300272
221,662,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:11.301511
221,662,DWELL_RECORDED,FULL_PROFILE,57818,2026-04-27T21:25:11.302883
221,89,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:11.521888
222,571,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:11.916234
222,571,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:11.917504
222,571,DWELL_RECORDED,FULL_PROFILE,18977,2026-04-27T21:25:11.918542
222,732,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:12.027878
222,732,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:12.029463
222,732,DWELL_RECORDED,FULL_PROFILE,49815,2026-04-27T21:25:12.030537
222,366,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:12.151530
222,366,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:12.153076
222,366,DWELL_RECORDED,FULL_PROFILE,46644,2026-04-27T21:25:12.154339
222,622,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:12.406477
222,267,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:12.749349
222,662,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:13.372869
222,969,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:13.487537
222,63,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:13.706753
222,63,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:13.708839
222,63,DWELL_RECORDED,FULL_PROFILE,26882,2026-04-27T21:25:13.710368
222,941,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:13.830520
222,602,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:13.944544
222,602,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:13.984495
222,602,DWELL_RECORDED,FULL_PROFILE,40548,2026-04-27T21:25:13.986128
222,449,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.219611
222,449,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:14.220857
222,449,DWELL_RECORDED,FULL_PROFILE,55141,2026-04-27T21:25:14.222355
222,52,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.328583
222,52,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:14.329987
222,52,DWELL_RECORDED,FULL_PROFILE,44456,2026-04-27T21:25:14.331191
222,745,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.440992
222,745,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:14.442361
222,745,DWELL_RECORDED,FULL_PROFILE,24524,2026-04-27T21:25:14.443527
222,339,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.581925
222,246,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.810630
222,246,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:14.811746
222,246,DWELL_RECORDED,FULL_PROFILE,48043,2026-04-27T21:25:14.812891
223,151,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:14.983576
223,126,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:15.327878
223,457,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:15.702415
223,457,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:15.703848
223,457,DWELL_RECORDED,FULL_PROFILE,27640,2026-04-27T21:25:15.704819
223,175,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:15.946122
223,175,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:15.947437
223,175,DWELL_RECORDED,FULL_PROFILE,42852,2026-04-27T21:25:15.948478
223,234,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:16.268144
223,1021,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:16.490363
223,34,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:16.709417
223,34,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:16.710691
223,34,DWELL_RECORDED,FULL_PROFILE,56675,2026-04-27T21:25:16.712143
223,834,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:16.935168
223,739,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:17.144168
223,325,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:17.375524
223,325,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:17.376954
223,325,DWELL_RECORDED,FULL_PROFILE,48855,2026-04-27T21:25:17.378483
223,33,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:17.494694
223,33,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:17.496258
223,33,DWELL_RECORDED,FULL_PROFILE,44279,2026-04-27T21:25:17.497932
224,528,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:18.296693
224,528,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:18.298432
224,528,DWELL_RECORDED,FULL_PROFILE,37265,2026-04-27T21:25:18.299891
224,391,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:18.408661
224,391,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:18.410172
224,391,DWELL_RECORDED,FULL_PROFILE,8893,2026-04-27T21:25:18.411284
224,416,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:18.743467
224,416,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:18.746155
224,416,DWELL_RECORDED,FULL_PROFILE,26672,2026-04-27T21:25:18.747312
224,142,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:18.964630
224,546,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:19.187879
224,633,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:19.437516
224,633,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:19.443770
224,633,DWELL_RECORDED,FULL_PROFILE,51622,2026-04-27T21:25:19.445001
224,441,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:19.818096
224,137,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:19.950674
224,137,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:19.952291
224,137,DWELL_RECORDED,FULL_PROFILE,59495,2026-04-27T21:25:19.953423
224,553,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:20.540884
224,553,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:20.542627
224,553,DWELL_RECORDED,FULL_PROFILE,31858,2026-04-27T21:25:20.543921
225,634,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:20.881975
225,343,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:20.994323
225,343,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:20.995706
225,343,DWELL_RECORDED,FULL_PROFILE,27009,2026-04-27T21:25:20.996928
225,824,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:21.112377
225,824,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:21.114079
225,824,DWELL_RECORDED,FULL_PROFILE,8482,2026-04-27T21:25:21.115202
225,792,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:21.221102
225,595,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:21.545289
225,595,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:21.546437
225,595,DWELL_RECORDED,FULL_PROFILE,31302,2026-04-27T21:25:21.547696
225,370,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:21.876219
225,370,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:21.877521
225,370,DWELL_RECORDED,FULL_PROFILE,54341,2026-04-27T21:25:21.878467
225,610,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:22.274788
225,407,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:22.601893
225,931,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:22.942345
225,931,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:22.943920
225,931,DWELL_RECORDED,FULL_PROFILE,27318,2026-04-27T21:25:22.945521
225,410,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.186273
225,410,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:23.187938
225,410,DWELL_RECORDED,FULL_PROFILE,34963,2026-04-27T21:25:23.189597
226,374,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.359618
226,1010,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.473564
226,1010,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:23.475151
226,1010,DWELL_RECORDED,FULL_PROFILE,44502,2026-04-27T21:25:23.476672
226,740,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.586753
226,740,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:23.587828
226,740,DWELL_RECORDED,FULL_PROFILE,58731,2026-04-27T21:25:23.588940
226,518,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.701486
226,921,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:23.826668
226,655,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:24.179223
226,104,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:24.300170
226,104,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:24.302276
226,104,DWELL_RECORDED,FULL_PROFILE,53098,2026-04-27T21:25:24.303580
226,163,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:24.635901
226,163,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:24.637430
226,163,DWELL_RECORDED,FULL_PROFILE,33586,2026-04-27T21:25:24.638418
226,349,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:24.867187
226,349,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:24.898365
226,349,DWELL_RECORDED,FULL_PROFILE,51297,2026-04-27T21:25:24.899388
226,486,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.007174
226,124,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.118545
226,115,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.233416
226,277,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.340060
226,469,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.704966
226,469,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:25.706308
226,469,DWELL_RECORDED,FULL_PROFILE,48727,2026-04-27T21:25:25.707337
226,786,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.817279
226,786,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:25.818477
226,786,DWELL_RECORDED,FULL_PROFILE,41321,2026-04-27T21:25:25.819317
226,665,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:25.926881
226,665,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:25.928131
226,665,DWELL_RECORDED,FULL_PROFILE,51189,2026-04-27T21:25:25.929306
227,740,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:26.471458
227,740,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:26.472941
227,740,DWELL_RECORDED,FULL_PROFILE,38341,2026-04-27T21:25:26.474162
227,81,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:26.581783
227,81,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:26.583095
227,81,DWELL_RECORDED,FULL_PROFILE,61272,2026-04-27T21:25:26.584301
227,433,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:26.692697
227,695,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:26.805344
227,695,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:26.806719
227,695,DWELL_RECORDED,FULL_PROFILE,36657,2026-04-27T21:25:26.808155
227,533,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:26.916091
227,633,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.026542
227,633,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.028094
227,633,DWELL_RECORDED,FULL_PROFILE,41712,2026-04-27T21:25:27.029200
227,159,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.390326
227,159,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.394467
227,159,DWELL_RECORDED,FULL_PROFILE,41581,2026-04-27T21:25:27.395578
227,736,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.506671
227,736,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.507893
227,736,DWELL_RECORDED,FULL_PROFILE,42042,2026-04-27T21:25:27.509013
227,362,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.616126
227,362,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.617512
227,362,DWELL_RECORDED,FULL_PROFILE,47754,2026-04-27T21:25:27.618664
227,241,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.725793
227,138,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.850722
227,138,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.852597
227,138,DWELL_RECORDED,FULL_PROFILE,35191,2026-04-27T21:25:27.853919
227,235,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:27.971375
227,235,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:27.972915
227,235,DWELL_RECORDED,FULL_PROFILE,57058,2026-04-27T21:25:27.974739
227,1019,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:28.424505
227,1019,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:28.425599
227,1019,DWELL_RECORDED,FULL_PROFILE,30982,2026-04-27T21:25:28.426544
227,562,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:28.549938
227,562,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:28.551410
227,562,DWELL_RECORDED,FULL_PROFILE,33500,2026-04-27T21:25:28.552789
227,310,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:28.663788
227,310,FULL_PROFILE_OPEN,FULL_PROFILE,,2026-04-27T21:25:28.665020
227,310,DWELL_RECORDED,FULL_PROFILE,52642,2026-04-27T21:25:28.666230
228,853,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:28.828815
228,979,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:28.931901
228,340,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:29.494306
228,371,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:29.603393
228,1007,CARD_CLICK,FEED_CARD,,2026-04-27T21:25:29.718221
