actor_user_id,target_user_id,persona,budget_diff,planning_diff,social_diff,same_budget,same_planning_style,same_social_battery,shared_languages_count,shared_activities_count,shared_destination_types_count,shared_experience_types_count,shared_looking_for_what_count,language_score,activity_score,destination_score,experience_score,intent_score,static_score,interest_probability,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,matched_proxy,label,relevance_score
133,842,BUDGET_CONSCIOUS,1,2,2,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,15.83,0.093,0,0,0,0,NO,0,0,0
133,796,BUDGET_CONSCIOUS,1,1,2,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.377,0,0,0,0,NO,0,0,13.67
133,886,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,36.19,0.2411,1,0,0,0,NO,0,0,18.19
133,494,BUDGET_CONSCIOUS,1,0,2,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.4848,1,0,0,1,SAVE_ONLY,0,1,49.5
133,758,BUDGET_CONSCIOUS,2,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.1297,0,0,0,0,NO,0,0,25.33
133,338,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.0,0,0,0,0,NO,0,0,3.67
134,312,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,1,0,0,0.5,0.0,1.0,0.0,0.0,49.17,0.8109,1,1,45802,0,YES,1,3,100
134,531,SOCIAL_EXPLORER,1,1,2,0,0,0,1,3,1,1,1,0.5,1.0,1.0,1.0,1.0,66.67,0.4694,0,0,0,0,NO,0,0,48.67
134,693,SOCIAL_EXPLORER,0,1,0,1,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,44.17,0.6952,0,0,0,1,YES,0,2,78.17
134,375,SOCIAL_EXPLORER,1,2,2,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,25.83,0.3434,1,0,0,0,NO,0,0,7.83
134,524,SOCIAL_EXPLORER,0,2,2,1,0,0,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,56.67,0.6445,1,0,0,1,YES,0,2,90.67
134,922,SOCIAL_EXPLORER,0,0,0,1,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,55.0,0.6157,0,0,0,0,NO,0,0,37.0
134,523,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6613,0,0,0,0,YES,0,2,65.33
134,56,SOCIAL_EXPLORER,1,2,0,0,0,1,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,32.5,0.4962,1,1,33295,1,SAVE_ONLY,0,1,64.15
134,1005,SOCIAL_EXPLORER,0,1,1,1,0,0,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,63.33,0.8621,1,1,58129,0,YES,1,3,100
134,737,SOCIAL_EXPLORER,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7393,1,0,0,0,YES,1,3,100
134,440,SOCIAL_EXPLORER,1,1,0,0,0,1,1,1,1,0,0,0.5,0.2,1.0,0.0,0.0,47.33,0.6059,1,1,33288,1,SAVE_ONLY,0,1,78.98
134,763,SOCIAL_EXPLORER,0,2,1,1,0,0,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,57.5,0.6616,1,0,0,1,YES,0,2,91.5
134,769,SOCIAL_EXPLORER,1,1,2,0,0,0,1,2,1,0,0,1.0,0.5,1.0,0.0,0.0,51.67,0.4928,0,0,0,1,SAVE_ONLY,0,1,63.67
134,356,SOCIAL_EXPLORER,0,0,1,1,1,0,1,2,1,1,0,0.5,0.4,1.0,1.0,0.0,67.17,0.9298,1,1,55429,0,YES,1,3,100
134,518,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.5134,1,1,27276,0,NO,0,1,32.88
134,712,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,1,1,0,0.3333,0.25,1.0,1.0,0.0,49.17,0.5504,1,1,39749,1,SAVE_ONLY,0,1,83.08
134,439,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,1,1,0,1.0,0.1429,1.0,1.0,0.0,54.52,0.512,1,0,0,1,SAVE_ONLY,0,1,66.52
134,926,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,1,1,0,0.5,0.1667,1.0,1.0,0.0,45.0,0.4057,0,0,0,0,NO,0,0,27.0
134,934,SOCIAL_EXPLORER,1,0,2,0,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.4391,0,0,0,1,SAVE_ONLY,0,1,54.5
134,318,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,1,1,1,1.0,0.2,1.0,1.0,1.0,78.17,1.0,1,1,55960,0,YES,1,3,100
135,751,SOCIAL_EXPLORER,1,1,2,0,0,0,1,2,1,0,0,1.0,0.3333,1.0,0.0,0.0,48.33,0.2849,1,1,14310,0,NO,0,0,43.34
135,151,SOCIAL_EXPLORER,1,2,0,0,0,1,1,2,0,0,0,1.0,0.4,0.0,0.0,0.0,45.5,0.5436,1,1,37115,1,SAVE_ONLY,0,1,78.49
135,812,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,40.83,0.6842,1,1,40523,1,YES,0,2,97.01
135,542,SOCIAL_EXPLORER,1,0,2,0,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.3883,1,0,0,0,NO,0,0,24.5
135,361,SOCIAL_EXPLORER,1,2,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.3667,1,0,0,0,NO,0,0,13.67
135,856,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.6725,0,0,0,0,YES,0,2,68.67
135,138,SOCIAL_EXPLORER,1,1,1,0,0,0,1,2,1,0,0,1.0,0.4,0.5,0.0,0.0,50.5,0.6885,1,1,44429,0,YES,0,2,96.05
135,49,SOCIAL_EXPLORER,0,1,2,1,0,0,1,1,1,0,0,1.0,0.125,1.0,0.0,0.0,50.0,0.599,1,1,42218,1,SAVE_ONLY,0,1,84.78
135,921,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,1,0,0,0.5,0.1667,0.5,0.0,0.0,41.67,0.7126,1,1,42104,0,YES,1,3,100
135,247,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,1,0,1,1.0,0.1667,1.0,0.0,1.0,73.33,0.8479,1,1,54327,1,YES,1,3,100
135,217,SOCIAL_EXPLORER,1,2,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.5534,1,1,34691,0,NO,0,1,33.81
135,287,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,32.5,0.424,1,0,0,0,NO,0,0,14.5
135,577,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,58.33,0.9154,1,1,58658,0,YES,1,3,100
135,658,SOCIAL_EXPLORER,0,0,1,1,1,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,43.17,0.6907,1,1,46759,0,YES,0,2,89.54
135,115,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,34.52,0.5486,1,0,0,1,SAVE_ONLY,0,1,46.52
135,969,SOCIAL_EXPLORER,0,1,2,1,0,0,1,1,0,0,0,0.3333,0.1429,0.0,0.0,0.0,27.02,0.3065,1,0,0,0,NO,0,0,9.02
135,934,SOCIAL_EXPLORER,1,0,2,0,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.2992,1,0,0,0,NO,0,0,24.5
135,156,SOCIAL_EXPLORER,0,0,0,1,1,1,1,2,1,1,0,0.5,0.5,1.0,1.0,0.0,75.0,1.0,1,1,54457,1,YES,1,3,100
135,417,SOCIAL_EXPLORER,0,1,1,1,0,0,1,3,1,1,0,1.0,0.75,1.0,1.0,0.0,78.33,0.9153,1,1,48501,0,SUPER_LIKE,1,3,100
135,620,SOCIAL_EXPLORER,0,2,2,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.0834,0,0,0,0,NO,0,0,3.67
136,474,SELECTIVE_PLANNER,1,2,1,0,0,0,1,1,1,0,0,0.5,0.1667,0.3333,0.0,0.0,28.33,0.1681,1,0,0,0,NO,0,0,10.33
136,951,SELECTIVE_PLANNER,0,0,0,1,1,1,1,1,0,0,1,1.0,0.25,0.0,0.0,1.0,65.0,0.9627,1,1,52510,0,YES,1,3,100
136,359,SELECTIVE_PLANNER,1,1,1,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.3346,0,0,0,0,NO,0,0,24.5
136,992,SELECTIVE_PLANNER,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7239,0,0,0,1,YES,1,3,100
136,20,SELECTIVE_PLANNER,1,0,1,0,1,0,1,1,0,0,0,0.5,0.25,0.0,0.0,0.0,38.33,0.7173,1,1,49593,0,YES,1,3,100
136,854,SELECTIVE_PLANNER,0,1,0,1,0,1,1,0,1,0,0,1.0,0.0,0.3333,0.0,0.0,52.5,0.4116,1,0,0,0,NO,0,0,34.5
136,267,SELECTIVE_PLANNER,1,2,1,0,0,0,1,1,1,1,1,1.0,0.3333,0.3333,1.0,1.0,56.67,0.3375,0,0,0,0,NO,0,0,38.67
136,534,SELECTIVE_PLANNER,0,0,1,1,1,0,1,1,0,1,1,0.5,0.25,0.0,1.0,1.0,59.17,0.7194,1,1,48341,1,YES,1,3,100
136,135,SELECTIVE_PLANNER,0,2,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.1386,0,0,0,0,NO,0,0,19.5
136,916,SELECTIVE_PLANNER,1,0,0,0,1,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,44.17,0.5076,0,0,0,0,NO,0,0,26.17
136,402,SELECTIVE_PLANNER,0,0,1,1,1,0,1,1,1,0,0,1.0,0.2,0.5,0.0,0.0,58.17,0.844,1,1,55996,0,YES,1,3,100
136,1001,SELECTIVE_PLANNER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6479,1,1,49241,1,YES,0,2,100
136,470,SELECTIVE_PLANNER,1,0,0,0,1,1,1,1,1,1,1,1.0,0.25,0.3333,1.0,1.0,72.5,1.0,1,1,58000,1,YES,1,3,100
136,788,SELECTIVE_PLANNER,0,2,0,1,0,1,1,1,1,0,0,1.0,0.3333,0.3333,0.0,0.0,53.33,0.275,0,0,0,0,NO,0,0,35.33
136,851,SELECTIVE_PLANNER,0,0,0,1,1,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,50.0,0.8036,1,1,46128,0,YES,1,3,100
136,983,SELECTIVE_PLANNER,1,2,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.0745,1,0,0,0,NO,0,0,19.5
136,327,SELECTIVE_PLANNER,1,2,0,0,0,1,1,1,0,1,0,0.5,0.25,0.0,1.0,0.0,42.5,0.2412,0,0,0,0,NO,0,0,24.5
136,68,SELECTIVE_PLANNER,0,2,1,1,0,0,1,0,0,1,1,0.5,0.0,0.0,1.0,1.0,42.5,0.3373,0,0,0,0,NO,0,0,24.5
136,845,SELECTIVE_PLANNER,0,1,1,1,0,0,1,2,1,1,0,1.0,0.5,0.5,1.0,0.0,68.33,0.4605,1,0,0,1,SAVE_ONLY,0,1,80.33
136,772,SELECTIVE_PLANNER,1,0,1,0,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.6778,0,0,0,0,YES,0,2,69.33
137,575,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,42.33,0.4827,1,0,0,0,NO,0,0,24.33
137,1021,BUDGET_CONSCIOUS,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.33,0.3071,0,0,0,0,NO,0,0,5.33
137,617,BUDGET_CONSCIOUS,1,2,0,0,0,1,1,1,0,1,1,1.0,0.1667,0.0,1.0,1.0,55.83,0.6191,0,0,0,1,SAVE_ONLY,0,1,67.83
137,104,BUDGET_CONSCIOUS,2,2,1,0,0,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,28.69,0.0086,0,0,0,0,NO,0,0,10.69
137,405,BUDGET_CONSCIOUS,2,2,1,0,0,0,1,2,1,1,0,0.5,0.5,0.5,1.0,0.0,40.83,0.1553,0,0,0,0,NO,0,0,22.83
137,121,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,2,1,1,0,1.0,0.5,0.5,1.0,0.0,74.17,0.7501,1,1,55061,1,YES,1,3,100
137,337,BUDGET_CONSCIOUS,2,2,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,15.83,0.0,0,0,0,0,NO,0,0,0
137,392,BUDGET_CONSCIOUS,1,2,1,0,0,0,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,36.67,0.4878,1,1,27015,1,SAVE_ONLY,0,1,66.13
137,763,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,52.5,0.6607,1,1,40455,0,YES,0,2,96.66
137,663,BUDGET_CONSCIOUS,1,2,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,41.67,0.3681,0,0,0,0,NO,0,0,23.67
137,707,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,2,1,1,0,1.0,0.5,0.5,1.0,0.0,62.5,0.7245,0,0,0,0,YES,1,3,100
137,98,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,46.19,0.5489,1,1,28226,0,NO,0,1,46.07
137,799,BUDGET_CONSCIOUS,2,2,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.0,1,0,0,0,NO,0,0,3.67
137,997,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,2,0,0,1,0.5,0.3333,0.0,0.0,1.0,45.0,0.7299,1,0,0,1,YES,1,3,100
137,371,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,48.33,0.4722,0,0,0,1,SAVE_ONLY,0,1,60.33
137,543,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,2,1,0,0,1.0,0.3333,0.5,0.0,0.0,49.17,0.0984,0,0,0,0,NO,0,0,31.17
137,609,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,2,1,0,0,0.5,0.2857,1.0,0.0,0.0,43.21,0.5307,1,1,41770,0,NO,0,1,47.83
137,727,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,1,0,1,1,0.5,0.1429,0.0,1.0,1.0,45.36,0.5742,1,1,32818,1,SAVE_ONLY,0,1,76.85
137,433,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,3,1,1,0,1.0,0.75,1.0,1.0,0.0,84.17,0.846,1,1,52514,0,SUPER_LIKE,1,3,100
137,449,BUDGET_CONSCIOUS,2,1,0,0,0,1,1,1,0,1,1,1.0,0.1429,0.0,1.0,1.0,55.36,0.1286,0,0,0,0,NO,0,0,37.36
138,829,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,1,0,1,1.0,0.25,0.5,0.0,1.0,52.5,0.4873,1,0,0,1,SAVE_ONLY,0,1,64.5
138,938,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,2,2,1,1,1.0,0.6667,1.0,1.0,1.0,81.67,0.8975,0,0,0,0,YES,1,3,100
138,53,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.167,0,0,0,0,NO,0,0,9.5
138,791,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,1,1,0,0,1.0,0.25,0.5,0.0,0.0,59.17,0.5934,0,0,0,0,NO,0,0,41.17
138,748,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,1,0,1,0,0.5,0.25,0.0,1.0,0.0,54.17,0.5749,1,1,36517,0,NO,0,1,56.95
138,866,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.762,1,1,47761,0,YES,1,3,100
138,962,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,1,1,0,0,1.0,0.2,0.5,0.0,0.0,46.5,0.2599,1,0,0,0,NO,0,0,28.5
138,837,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,1,0,0,0,0.3333,0.2,0.0,0.0,0.0,28.17,0.0,0,0,0,0,NO,0,0,10.17
138,140,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,1,1,0,0,1.0,0.25,0.5,0.0,0.0,59.17,0.4799,0,0,0,0,NO,0,0,41.17
138,521,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,1,1,0,1.0,0.2,0.5,1.0,0.0,62.33,0.5933,0,0,0,0,NO,0,0,44.33
138,766,BUDGET_CONSCIOUS,2,1,0,0,0,1,1,2,2,1,1,1.0,0.5,1.0,1.0,1.0,72.5,0.4727,1,0,0,0,NO,0,0,54.5
138,972,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,35.67,0.0,0,0,0,0,NO,0,0,17.67
138,87,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,1,1,1,0,0.5,0.1667,0.5,1.0,0.0,45.83,0.0,0,0,0,0,NO,0,0,27.83
138,620,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,1,1,1,0.5,0.25,0.3333,1.0,1.0,50.83,0.3739,0,0,0,0,NO,0,0,32.83
138,112,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,3,1,1,1,0.5,0.75,0.3333,1.0,1.0,60.83,0.5872,1,1,38162,1,SAVE_ONLY,0,1,94.19
138,946,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6375,0,0,0,1,YES,0,2,83.17
138,383,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.4374,1,1,34621,1,SAVE_ONLY,0,1,71.29
138,696,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,1,1,0,1.0,0.1667,0.5,1.0,0.0,55.83,0.4874,0,0,0,0,NO,0,0,37.83
138,389,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,1,1,0,1,0.5,0.2,0.5,0.0,1.0,47.33,0.602,1,0,0,1,SAVE_ONLY,0,1,59.33
138,745,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,36.5,0.4341,0,0,0,1,SAVE_ONLY,0,1,48.5
139,667,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.552,1,1,34932,1,SAVE_ONLY,0,1,65.56
139,590,SOCIAL_EXPLORER,0,1,1,1,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,53.33,0.862,1,1,46900,0,YES,1,3,100
139,664,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,45.0,0.5719,1,1,34963,1,SAVE_ONLY,0,1,77.24
139,794,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,1,1,0,0.5,0.2,1.0,1.0,0.0,57.33,0.5763,1,1,34105,1,SAVE_ONLY,0,1,89.27
139,522,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,1,0,0,1,0.3333,0.2,0.0,0.0,1.0,44.83,0.3118,1,0,0,0,NO,0,0,26.83
139,388,SOCIAL_EXPLORER,1,1,0,0,0,1,1,1,1,0,1,1.0,0.25,0.5,0.0,1.0,58.33,0.6456,1,0,0,1,YES,0,2,92.33
139,521,SELECTIVE_PLANNER,0,1,0,1,0,1,1,1,1,0,0,1.0,0.25,1.0,0.0,0.0,64.17,0.3757,0,0,0,0,NO,0,0,46.17
139,858,SELECTIVE_PLANNER,0,0,1,1,1,0,1,1,0,0,1,0.5,0.2,0.0,0.0,1.0,48.17,0.5872,0,0,0,1,SAVE_ONLY,0,1,60.17
139,382,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,2,1,1,0,1.0,0.6667,1.0,1.0,0.0,70.83,0.7418,1,1,51419,0,YES,1,3,100
139,244,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.2915,0,0,0,0,NO,0,0,15.33
139,966,PASSIVE_BROWSER,0,1,0,1,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.2919,0,0,0,0,NO,0,0,17.83
139,657,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,1,1.0,0.25,0.0,0.0,1.0,47.5,0.3965,1,0,0,0,NO,0,0,29.5
139,885,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,2,1,0,0,0.5,0.5,1.0,0.0,0.0,59.17,0.7079,1,1,38903,1,YES,1,3,100
139,563,PASSIVE_BROWSER,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.2785,1,0,0,0,NO,0,0,15.33
139,295,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,54.17,0.5642,1,1,40913,1,SAVE_ONLY,0,1,88.49
139,962,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,63.33,0.5934,1,1,37486,0,NO,0,1,66.45
139,66,CAUTIOUS_INTROVERT,0,0,0,1,1,1,1,0,1,0,1,0.5,0.0,0.5,0.0,1.0,55.0,0.6675,0,0,0,0,YES,0,2,77.0
139,854,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,55.0,0.8725,1,1,57741,0,SUPER_LIKE,1,3,100
139,796,SELECTIVE_PLANNER,0,0,1,1,1,0,1,0,1,0,1,1.0,0.0,1.0,0.0,1.0,64.17,0.8174,0,0,0,0,YES,1,3,100
139,339,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.3251,1,0,0,0,NO,0,0,24.5
140,731,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.2969,0,0,0,0,NO,0,0,25.33
140,267,PASSIVE_BROWSER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.3333,0.0,0.0,0.0,44.17,0.1988,0,0,0,0,NO,0,0,26.17
140,473,SELECTIVE_PLANNER,0,0,1,1,1,0,1,2,1,1,0,1.0,0.5,1.0,1.0,0.0,79.17,1.0,1,1,55711,0,YES,1,3,100
140,730,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,48.33,0.7471,1,1,42106,1,YES,1,3,100
140,543,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.2903,0,0,0,0,NO,0,0,19.5
140,468,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,1,1,0,0.5,0.3333,1.0,1.0,0.0,54.17,0.8083,1,1,47429,0,YES,1,3,100
140,316,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,47.5,0.5375,1,1,28308,1,SAVE_ONLY,0,1,77.41
140,550,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,2,1,1,1,0.5,0.5,1.0,1.0,1.0,68.33,0.695,1,0,0,0,YES,0,2,90.33
140,768,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,1,1,0,1,0.5,0.25,1.0,0.0,1.0,53.33,0.6453,1,0,0,0,YES,0,2,75.33
140,83,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,54.17,0.7521,1,1,49278,0,YES,1,3,100
140,726,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.3083,0,0,0,0,NO,0,0,25.33
140,201,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,32.5,0.2542,1,0,0,0,NO,0,0,14.5
140,179,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,2,1,1,0,1.0,0.6667,1.0,1.0,0.0,82.5,0.9224,1,1,62230,0,YES,1,3,100
140,30,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.3947,0,0,0,0,NO,0,0,31.17
140,325,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,88.33,1.0,1,1,62556,0,SUPER_LIKE,1,3,100
140,279,SELECTIVE_PLANNER,1,1,0,0,0,1,1,1,1,1,0,0.5,0.3333,1.0,1.0,0.0,60.0,0.5337,1,0,0,0,NO,0,0,42.0
140,583,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.6284,1,1,42088,0,YES,0,2,78.06
140,359,SELECTIVE_PLANNER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.53,1,0,0,1,SAVE_ONLY,0,1,55.33
140,800,SELECTIVE_PLANNER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.5114,1,1,40255,1,SAVE_ONLY,0,1,77.42
140,1019,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.5272,0,0,0,0,NO,0,0,17.0
141,228,SOCIAL_EXPLORER,1,1,2,0,0,0,1,3,0,0,0,1.0,0.5,0.0,0.0,0.0,41.67,0.223,1,1,16723,0,NO,0,0,37.52
141,701,SOCIAL_EXPLORER,0,1,1,1,0,0,1,1,1,0,0,1.0,0.2,1.0,0.0,0.0,57.33,0.8295,1,1,50609,0,SUPER_LIKE,1,3,100
141,745,SOCIAL_EXPLORER,0,2,2,1,0,0,1,1,1,1,1,0.5,0.1667,1.0,1.0,1.0,50.0,0.5911,1,1,42418,0,NO,0,1,54.85
141,107,SOCIAL_EXPLORER,0,2,2,1,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,36.67,0.1702,1,0,0,0,NO,0,0,18.67
141,162,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.5747,1,0,0,0,NO,0,0,31.17
141,340,SOCIAL_EXPLORER,0,1,2,1,0,0,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,42.5,0.2647,0,0,0,0,NO,0,0,24.5
141,478,SOCIAL_EXPLORER,0,1,1,1,0,0,1,1,1,0,0,0.5,0.2,1.0,0.0,0.0,47.33,0.6036,0,0,0,0,NO,0,0,29.33
