actor_user_id,target_user_id,static_score,predicted_relevance_score,relevance_score,label,card_click,full_profile_open,dwell_time_ms,saved_profile
292,174,75.0,99.99915923566878,100.0,3,1,1,55049,0
292,916,52.5,74.38472222222224,100.0,3,0,0,0,1
292,280,37.5,18.976907630522078,19.5,0,1,0,0,0
293,698,61.33,99.99915923566878,100.0,3,1,1,59556,1
293,399,39.17,55.024576271186454,21.17,0,1,0,0,0
295,183,73.33,100.0,100.0,3,1,1,44378,1
295,785,62.5,84.78863636363634,74.5,1,1,0,0,1
295,837,43.83,33.733177083333324,95.83,3,1,0,0,0
296,453,78.33,99.99915923566878,100.0,3,1,1,58355,0
296,89,53.33,88.67043478260868,65.33,1,1,0,0,1
296,157,49.17,54.88390410958904,31.17,0,0,0,0,0
297,840,60.0,98.95521739130434,100.0,3,1,1,42269,1
297,635,45.0,83.3628125,100.0,2,1,1,38715,1
297,670,43.33,33.733177083333324,25.33,0,1,0,0,0
299,813,68.17,92.88549382716049,100.0,3,0,0,0,1
300,253,68.33,99.99915923566878,100.0,3,1,1,50401,0
300,34,50.36,85.02141025641026,82.39,1,1,1,34371,1
300,148,43.33,68.935625,77.33,2,0,0,0,1
301,375,32.5,16.633636363636363,14.5,0,0,0,0,0
302,738,60.0,94.94874999999999,100.0,3,1,0,0,1
303,420,60.0,97.48826086956524,100.0,2,1,1,38542,1
303,359,33.33,52.8584,35.51,1,1,1,34786,0
303,510,33.33,35.60416666666667,34.19,1,1,1,31031,0
304,722,43.33,45.809861111111104,43.49,1,1,1,29027,0
304,165,45.83,33.733177083333324,27.83,0,1,0,0,0
304,278,34.52,18.976907630522078,16.52,0,0,0,0,0
305,431,25.67,20.171249999999997,26.56,1,1,1,31113,0
306,325,37.5,84.56714285714288,93.17,2,1,1,39064,1
308,578,33.33,18.976907630522078,15.33,0,0,0,0,0
309,890,58.33,99.99915923566878,100.0,3,1,1,52392,1
309,570,21.67,38.13954545454545,33.67,1,0,0,0,1
310,596,61.67,99.99915923566878,100.0,3,1,1,50138,1
310,307,53.33,60.96051282051282,35.33,0,1,0,0,0
310,689,47.5,33.733177083333324,69.5,2,0,0,0,0
311,606,42.5,63.35999999999999,94.5,3,1,0,0,0
312,949,53.33,99.742,88.75,1,1,1,44059,1
313,586,72.5,99.14892857142857,100.0,3,0,0,0,0
313,541,72.5,99.14892857142857,100.0,3,1,0,0,0
313,153,59.17,80.81643274853802,81.17,2,1,0,0,0
315,191,37.5,59.12466666666666,49.5,1,0,0,0,1
316,177,41.67,94.67185185185184,100.0,3,1,1,45648,1
317,855,40.0,68.2207894736842,69.15,1,1,1,26140,1
318,150,52.5,99.742,100.0,3,1,1,45206,1
320,654,34.0,52.8584,36.92,1,1,1,36914,0
320,272,31.5,16.633636363636363,53.5,2,0,0,0,0
321,629,62.5,99.99915923566878,100.0,3,1,1,53506,1
321,895,49.17,98.80739130434782,95.82,2,1,1,47559,0
321,977,43.33,90.46851851851852,100.0,3,1,1,41688,1
322,128,31.67,51.11882352941177,43.67,1,1,0,0,1
324,128,53.33,99.99915923566878,100.0,3,1,1,53932,0
324,413,42.33,84.37310344827587,100.0,3,1,1,43510,0
324,662,35.83,18.976907630522078,17.83,0,0,0,0,0
324,46,33.33,18.976907630522078,15.33,0,0,0,0,0
325,191,49.17,98.85,100.0,3,1,1,46834,0
325,645,48.33,92.56652173913042,100.0,2,1,1,39271,1
325,604,54.17,80.81643274853802,76.17,2,1,0,0,0
325,103,57.5,59.31225806451612,79.5,2,0,0,0,0
325,705,40.83,50.092571428571404,62.83,2,1,0,0,0
326,137,63.33,99.6335,100.0,2,1,1,36997,1
326,980,69.17,92.88549382716049,100.0,3,0,0,0,0
326,836,47.33,45.809861111111104,44.27,1,1,1,19840,0
326,680,33.33,18.976907630522078,15.33,0,0,0,0,0
327,915,52.5,99.99915923566878,100.0,3,1,1,49828,1
327,409,39.17,65.7075806451613,51.17,1,1,0,0,1
327,484,25.0,20.171249999999997,24.72,1,1,1,27777,0
327,595,27.5,9.6915,9.5,0,0,0,0,0
327,844,21.67,4.477469879518073,3.67,0,1,0,0,0
328,143,42.5,25.985276381909557,64.5,2,1,0,0,0
329,850,44.67,97.89433333333334,92.03,2,1,1,49591,0
330,50,36.67,18.976907630522078,18.67,0,1,0,0,0
331,154,33.33,18.976907630522078,15.33,0,0,0,0,0
332,260,43.33,99.36695652173913,100.0,3,1,1,42722,1
332,176,54.17,98.37586206896552,100.0,2,1,1,44507,1
332,434,54.17,88.67043478260868,88.17,2,1,0,0,1
333,189,35.0,84.55153846153846,81.74,2,1,1,47825,0
333,47,44.17,74.05384615384615,88.02,2,1,1,39567,0
333,753,31.67,39.34749999999999,33.0,1,1,1,32363,0
334,873,56.67,47.43179487179487,53.31,1,1,1,18981,0
334,987,21.67,20.171249999999997,14.12,0,1,1,6990,0
335,276,60.83,99.99915923566878,100.0,3,1,1,54177,0
335,823,93.33,99.99915923566878,100.0,3,1,1,55646,1
338,755,50.0,92.56652173913042,100.0,2,1,1,38306,1
339,328,41.5,57.928125,53.5,1,0,0,0,1
339,988,43.33,33.733177083333324,25.33,0,1,0,0,0
339,562,42.5,25.985276381909557,24.5,0,0,0,0,0
339,771,27.5,24.906956521739136,25.84,1,1,1,23841,0
340,461,43.33,61.362022471910095,55.33,1,0,0,0,1
340,349,42.5,25.985276381909557,24.5,0,1,0,0,0
342,202,30.83,56.60681818181818,42.83,1,1,0,0,1
343,996,34.52,59.12466666666666,46.52,1,0,0,0,1
344,101,48.0,54.88390410958904,100.0,3,1,0,0,0
344,423,38.33,51.81103448275863,50.33,1,0,0,0,1
345,232,41.5,51.81103448275863,53.5,1,1,0,0,1
345,320,24.17,6.847083333333337,6.17,0,0,0,0,0
346,547,27.5,29.422500000000007,27.16,1,1,1,27593,0
347,314,39.17,25.985276381909557,21.17,0,1,0,0,0
347,158,27.5,9.6915,9.5,0,0,0,0,0
348,391,60.0,100.0,100.0,2,1,1,46048,1
348,591,63.17,99.99915923566878,100.0,3,1,1,48783,0
348,818,47.33,84.05257142857143,69.33,2,0,0,0,0
348,202,37.5,77.50125,100.0,3,1,1,44846,0
348,631,51.5,77.05499999999998,100.0,2,1,1,35633,1
348,951,52.5,74.90462962962964,100.0,3,0,0,0,0
351,402,58.83,98.78823529411764,63.2,1,1,1,41055,0
351,473,46.67,83.3628125,80.13,1,1,1,38460,1
351,105,36.67,18.976907630522078,18.67,0,1,0,0,0
352,309,38.33,63.15041666666667,81.02,2,1,1,36266,0
354,561,48.33,99.742,100.0,3,1,1,46235,1
354,963,50.83,98.80739130434782,100.0,3,1,1,48088,0
354,57,42.5,65.7075806451613,54.5,1,0,0,0,1
354,301,33.33,56.60681818181818,63.84,1,1,1,30027,1
356,622,63.0,99.99915923566878,100.0,3,1,1,55033,1
356,325,63.17,99.99915923566878,100.0,3,1,1,53974,1
357,662,49.67,54.88390410958904,50.63,1,1,1,31317,0
357,46,27.5,9.6915,9.5,0,0,0,0,0
358,950,73.33,99.99915923566878,100.0,3,1,1,51608,0
358,614,46.67,74.90462962962964,68.67,2,0,0,0,0
358,842,48.33,54.88390410958904,100.0,3,0,0,0,0
359,1003,37.5,99.19666666666667,96.27,2,1,1,47908,1
361,465,39.17,51.81103448275863,51.17,1,0,0,0,1
362,985,35.83,72.48956521739129,89.7,2,1,1,33928,1
362,444,35.36,59.12466666666666,47.36,1,0,0,0,1
363,123,59.17,80.81643274853802,81.17,2,0,0,0,0
364,365,43.33,33.733177083333324,65.33,2,0,0,0,0
365,918,53.33,80.81643274853802,75.33,2,1,0,0,0
367,449,57.5,99.99915923566878,100.0,3,1,1,48379,0
367,432,27.5,63.71999999999999,61.5,1,1,1,39993,1
367,166,35.83,61.630833333333335,81.01,2,1,1,43362,0
367,476,27.5,11.769473684210524,9.5,0,0,0,0,0
368,350,57.5,47.43179487179487,39.5,0,0,0,0,0
368,757,32.5,27.70640000000001,29.25,1,1,1,19286,0
369,981,60.83,99.99915923566878,100.0,3,1,1,48592,1
369,288,47.5,74.05384615384615,51.42,1,1,1,39777,0
370,316,57.33,82.2016993464052,88.27,1,1,1,31264,1
370,131,49.17,54.88390410958904,48.74,1,1,1,27351,0
371,148,69.17,92.88549382716049,100.0,3,0,0,0,1
371,742,49.17,44.21032786885246,31.17,0,1,0,0,0
372,760,52.33,84.05257142857143,100.0,3,1,0,0,0
372,547,33.33,51.135666666666665,45.33,1,0,0,0,1
373,469,37.5,94.92777777777776,85.29,2,1,1,50827,0
373,108,36.67,59.12466666666666,100.0,3,1,0,0,1
373,140,37.5,59.12466666666666,100.0,3,0,0,0,1
373,154,31.67,16.633636363636363,13.67,0,0,0,0,0
375,48,45.0,68.59018518518518,57.0,1,0,0,0,1
376,80,58.5,99.99915923566878,100.0,3,1,1,55356,0
378,49,43.21,33.733177083333324,25.21,0,1,0,0,0
379,558,63.17,92.88549382716049,100.0,2,1,1,35314,0
379,979,42.5,53.011842105263156,54.5,1,0,0,0,1
379,224,37.5,18.976907630522078,19.5,0,0,0,0,0
380,911,76.67,99.99915923566878,100.0,3,1,1,49378,0
381,353,50.0,40.60371428571428,32.0,0,0,0,0,0
382,123,37.5,18.976907630522078,19.5,0,0,0,0,0
382,23,29.17,9.6915,11.17,0,0,0,0,0
384,471,64.17,99.99915923566878,100.0,3,1,1,60697,0
384,677,39.17,94.67185185185184,73.59,1,1,1,41190,1
384,607,55.67,91.30000000000001,59.78,1,1,1,40308,0
384,944,41.67,65.7075806451613,53.67,1,1,0,0,1
384,282,33.33,52.8584,35.25,1,1,1,34070,0
385,355,43.83,33.733177083333324,25.83,0,0,0,0,0
385,350,27.5,9.6915,9.5,0,0,0,0,0
386,153,38.33,25.985276381909557,20.33,0,0,0,0,0
386,929,42.33,25.985276381909557,24.33,0,0,0,0,0
387,1019,23.33,20.171249999999997,17.77,0,1,1,12675,0
388,401,69.17,99.99915923566878,100.0,3,1,1,61143,0
388,520,43.33,97.89433333333334,100.0,3,1,1,57636,0
388,736,51.19,54.88390410958904,73.19,2,0,0,0,0
389,436,32.5,27.70640000000001,29.01,1,1,1,18595,0
389,622,33.33,18.976907630522078,15.33,0,0,0,0,0
389,266,27.5,9.6915,9.5,0,0,0,0,0
390,116,64.17,47.43179487179487,46.17,0,1,0,0,0
390,386,44.17,33.733177083333324,66.17,2,0,0,0,0
391,100,69.17,99.99915923566878,100.0,3,1,1,53506,0
391,124,45.0,33.733177083333324,27.0,0,0,0,0,0
391,739,42.5,25.985276381909557,64.5,2,1,0,0,0
392,237,62.5,99.99915923566878,100.0,3,1,1,51607,1
394,765,59.17,82.2016993464052,93.17,2,0,0,0,1
394,211,53.33,80.81643274853802,55.3,1,1,1,34186,0
394,479,43.17,75.64000000000001,55.17,1,0,0,0,1
395,500,70.83,100.0,100.0,2,1,1,41664,1
395,298,52.5,97.64866666666667,100.0,2,1,1,41981,1
395,614,36.19,78.37366666666667,92.12,2,1,1,39801,1
397,459,57.17,80.81643274853802,59.21,1,1,1,34391,0
397,303,39.17,68.2207894736842,68.2,1,1,1,25810,1
397,550,41.5,25.985276381909557,23.5,0,1,0,0,0
397,187,27.5,9.6915,9.5,0,0,0,0,0
398,162,49.17,99.742,100.0,3,1,1,45954,1
398,944,42.5,94.92777777777776,90.06,2,1,1,50171,0
398,751,52.33,85.02141025641026,86.33,2,1,0,0,1
398,126,50.0,74.38472222222224,62.0,1,0,0,0,1
399,724,43.33,86.40945945945946,89.78,2,1,1,47003,0
399,359,60.0,80.81643274853802,100.0,3,0,0,0,0
399,100,39.17,78.37366666666667,94.5,2,1,1,38072,1
400,779,77.5,99.99915923566878,100.0,3,1,1,62745,0
400,275,59.17,82.2016993464052,71.17,1,0,0,0,1
400,527,56.67,82.2016993464052,68.67,1,1,0,0,1
401,486,79.17,99.99915923566878,100.0,3,1,1,58236,1
404,471,38.33,38.5212,36.43,1,1,1,23146,0
404,963,31.5,16.633636363636363,13.5,0,0,0,0,0
405,808,46.67,68.935625,58.67,1,0,0,0,1
405,639,40.0,19.45357142857143,22.0,0,0,0,0,0
406,35,37.5,38.5212,35.79,1,1,1,23684,0
407,115,49.17,54.88390410958904,71.17,2,0,0,0,0
409,622,61.33,99.99915923566878,100.0,3,1,1,53818,0
410,387,82.5,100.0,100.0,3,1,1,46854,1
410,876,66.67,92.88549382716049,100.0,3,1,0,0,0
411,444,30.83,39.34749999999999,32.48,1,1,1,33295,0
412,778,66.17,92.88549382716049,100.0,3,0,0,0,0
413,951,57.17,99.99915923566878,100.0,3,1,1,52460,0
414,403,62.5,99.99915923566878,100.0,2,1,1,48004,0
414,82,56.67,98.95521739130434,100.0,2,1,1,36049,1
414,38,64.17,93.39131147540984,100.0,3,1,1,41488,0
414,986,70.0,93.39131147540984,100.0,2,1,1,40940,0
415,900,54.17,97.64866666666667,100.0,3,1,1,42677,1
416,1006,56.17,99.99915923566878,100.0,3,1,1,49211,1
416,251,46.67,86.40945945945946,52.23,1,1,1,44447,0
416,86,38.17,63.35999999999999,60.17,2,0,0,0,0
417,745,63.33,92.88549382716049,100.0,3,0,0,0,0
418,271,64.17,99.99915923566878,100.0,3,1,1,47855,0
418,696,42.5,99.19666666666667,100.0,3,1,1,46787,1
419,609,54.17,97.64866666666667,100.0,2,1,1,39731,1
419,270,25.0,6.847083333333337,7.0,0,0,0,0,0
420,293,50.36,100.0,100.0,3,1,1,54766,1
420,121,42.5,65.7075806451613,76.5,2,1,0,0,1
420,856,28.33,63.71999999999999,82.32,2,1,1,34255,1
421,48,43.33,90.46851851851852,77.44,1,1,1,40328,1
422,481,68.33,93.39131147540984,100.0,3,1,1,41544,0
422,101,38.17,18.976907630522078,20.17,0,1,0,0,0
422,820,31.67,16.633636363636363,13.67,0,1,0,0,0
423,352,40.83,65.7075806451613,74.83,2,1,0,0,1
424,362,63.33,99.74545454545455,100.0,3,1,1,47246,1
424,124,54.17,96.72952380952381,100.0,3,1,1,46501,0
424,119,64.17,92.88549382716049,100.0,3,1,0,0,0
424,645,37.5,76.90025641025639,40.91,1,1,1,38328,0
424,516,30.83,13.24,12.83,0,1,0,0,0
425,301,54.17,98.37586206896552,100.0,3,1,1,44357,1
430,211,53.33,99.74545454545455,100.0,2,1,1,47405,1
430,213,51.33,94.19607142857141,55.98,1,1,1,41850,0
430,68,47.33,77.09447368421054,78.56,1,1,1,32077,1
434,806,65.0,100.0,100.0,2,1,1,42365,1
434,578,38.33,94.92777777777776,100.0,3,1,1,47891,0
434,812,69.17,78.17341463414634,100.0,3,1,0,0,0
435,380,53.17,99.74545454545455,100.0,3,1,1,47273,0
435,443,33.33,18.976907630522078,15.33,0,0,0,0,0
436,637,70.0,92.88549382716049,100.0,2,0,0,0,1
436,810,34.0,33.0190625,31.07,1,1,1,20209,0
437,597,27.02,9.6915,49.02,2,0,0,0,0
439,553,45.83,83.3628125,100.0,2,1,1,38487,1
440,559,57.5,99.99915923566878,100.0,3,1,1,59384,1
440,183,62.5,99.99915923566878,100.0,2,1,1,48710,0
440,756,65.0,99.99915923566878,100.0,3,1,1,54151,0
440,204,39.17,84.56714285714288,71.93,1,1,1,36464,1
440,869,38.33,59.12466666666666,50.33,1,1,0,0,1
441,47,62.5,99.99915923566878,100.0,3,1,1,54340,0
441,387,53.17,98.37586206896552,88.85,1,1,1,44811,1
441,749,33.33,84.55153846153846,80.06,2,1,1,47796,0
441,767,25.0,6.847083333333337,7.0,0,0,0,0,0
441,507,25.67,6.847083333333337,7.67,0,0,0,0,0
443,381,43.33,68.935625,77.33,2,0,0,0,1
443,21,43.33,61.362022471910095,55.33,1,0,0,0,1
444,778,60.83,99.99915923566878,100.0,3,1,1,57716,1
444,828,36.67,18.976907630522078,18.67,0,0,0,0,0
445,808,52.5,72.826,83.88,1,1,1,32528,1
445,372,37.5,18.976907630522078,19.5,0,0,0,0,0
445,392,31.67,13.24,13.67,0,0,0,0,0
446,263,39.17,57.928125,51.17,1,0,0,0,1
448,963,48.33,98.80739130434782,100.0,2,1,1,47982,1
449,824,68.33,92.88549382716049,100.0,3,1,0,0,0
449,251,49.67,74.38472222222224,83.67,2,0,0,0,1
450,179,52.5,99.99915923566878,100.0,3,1,1,53517,1
450,307,49.17,77.05499999999998,83.17,2,1,0,0,1
450,351,37.5,54.46071428571429,40.16,1,1,1,36158,0
451,788,64.17,99.6335,100.0,2,1,1,37290,1
451,22,42.5,25.985276381909557,24.5,0,1,0,0,0
453,662,47.33,97.89433333333334,100.0,3,1,1,57908,0
453,312,43.33,96.85777777777778,100.0,2,1,1,45868,1
453,636,35.83,84.55153846153846,94.26,2,1,1,46932,1
453,995,56.5,80.81643274853802,78.5,2,0,0,0,0
453,501,37.5,54.46071428571429,80.41,2,1,1,36899,0
454,502,62.5,78.17341463414634,44.5,0,1,0,0,0
456,230,78.33,99.99915923566878,100.0,3,1,1,61203,0
456,518,50.0,99.742,100.0,2,1,1,46233,1
456,972,40.83,29.889666666666667,22.83,0,1,0,0,0
457,805,39.17,94.67185185185184,74.25,1,1,1,43073,1
457,765,24.17,6.847083333333337,6.17,0,1,0,0,0
458,796,58.33,82.2016993464052,100.0,3,0,0,0,1
458,992,55.83,47.43179487179487,51.52,0,1,1,16254,0
458,847,27.5,9.6915,9.5,0,0,0,0,0
459,391,57.0,82.2016993464052,91.0,2,0,0,0,1
459,1009,46.17,45.809861111111104,48.63,1,1,1,35593,0
459,158,33.33,18.976907630522078,15.33,0,0,0,0,0
460,151,67.33,99.99915923566878,100.0,3,1,1,57540,1
460,316,57.33,80.81643274853802,79.33,2,0,0,0,0
461,76,21.67,4.477469879518073,3.67,0,0,0,0,0
462,471,56.67,82.2016993464052,68.67,1,1,0,0,1
463,972,46.67,33.733177083333324,28.67,0,1,0,0,0
464,497,49.17,54.88390410958904,50.06,1,1,1,31117,0
465,710,57.5,82.2016993464052,69.5,1,0,0,0,1
465,311,32.86,18.976907630522078,14.86,0,0,0,0,0
468,278,48.17,98.80739130434782,100.0,2,1,1,48072,1
468,738,49.17,54.88390410958904,31.17,0,0,0,0,0
469,663,78.33,99.99915923566878,100.0,3,1,1,56969,1
469,235,50.0,40.60371428571428,32.0,0,1,0,0,0
470,238,54.17,97.64866666666667,100.0,2,1,1,41368,1
471,85,39.17,94.92777777777776,100.0,3,1,1,51566,0
472,123,40.0,55.024576271186454,92.0,3,1,0,0,0
473,645,37.5,99.19666666666667,96.11,2,1,1,47464,1
473,865,52.33,84.05257142857143,34.33,0,0,0,0,0
473,353,48.33,74.90462962962964,70.33,2,1,0,0,0
474,329,23.89,6.847083333333337,5.89,0,1,0,0,0
476,815,42.5,68.2207894736842,72.13,1,1,1,27516,1
476,990,35.83,18.976907630522078,17.83,0,0,0,0,0
477,473,66.67,93.39131147540984,100.0,3,1,1,40200,0
477,513,52.02,67.60333333333332,64.02,1,0,0,0,1
478,41,69.17,100.0,100.0,3,1,1,44228,0
478,322,33.33,84.55153846153846,80.0,2,1,1,47627,0
478,58,53.33,80.81643274853802,100.0,3,0,0,0,0
479,420,79.17,99.99915923566878,100.0,3,1,1,53351,1
479,461,71.67,99.99915923566878,100.0,3,1,1,52127,1
479,492,25.67,6.847083333333337,7.67,0,0,0,0,0
480,159,30.36,16.633636363636363,12.36,0,0,0,0,0
481,471,83.0,99.99915923566878,100.0,3,1,1,67610,1
481,750,46.67,68.59018518518518,80.67,2,0,0,0,1
483,181,62.5,100.0,100.0,2,1,1,43283,1
483,863,64.88,92.88549382716049,100.0,3,0,0,0,0
483,597,30.36,46.19681818181819,42.36,1,0,0,0,1
483,598,46.5,45.809861111111104,46.17,1,1,1,27637,0
484,644,35.0,51.81103448275863,47.0,1,0,0,0,1
484,889,41.67,51.81103448275863,53.67,1,0,0,0,1
484,240,31.67,46.19681818181819,43.67,1,0,0,0,1
485,132,37.5,99.19666666666667,96.8,2,1,1,49433,1
485,256,37.5,68.2207894736842,67.03,1,1,1,27216,1
487,30,46.67,100.0,100.0,3,1,1,56334,1
487,443,47.33,94.19607142857141,52.13,1,1,1,42286,0
487,286,41.67,65.7075806451613,75.67,2,1,0,0,1
488,1010,58.33,94.94874999999999,100.0,3,1,0,0,1
488,669,59.17,93.39131147540984,100.0,2,1,1,41188,0
488,36,45.83,74.05384615384615,49.15,1,1,1,38047,0
490,370,43.33,45.809861111111104,45.52,1,1,1,34817,0
490,877,32.17,16.633636363636363,14.17,0,0,0,0,0
491,412,51.33,44.21032786885246,100.0,3,1,0,0,0
492,529,59.17,93.91225,100.0,3,1,1,44034,0
493,713,49.17,85.02141025641026,100.0,2,1,1,35234,1
494,462,35.67,59.12466666666666,47.67,1,0,0,0,1
494,184,34.52,52.8584,36.44,1,1,1,34047,0
496,870,41.33,53.011842105263156,75.33,2,0,0,0,1
497,651,59.17,100.0,100.0,2,1,1,46634,0
498,699,64.17,99.99915923566878,100.0,3,1,1,51499,0
500,123,44.17,54.812571428571424,66.17,2,0,0,0,0
500,275,37.5,35.60416666666667,59.5,2,1,0,0,0
501,201,32.5,16.633636363636363,14.5,0,1,0,0,0
503,199,25.0,20.171249999999997,22.56,1,1,1,21600,0
505,396,65.83,99.99915923566878,100.0,2,1,1,48766,0
506,208,75.17,99.99915923566878,100.0,3,1,1,63992,0
506,803,39.05,99.19666666666667,100.0,3,1,1,47628,1
506,61,46.19,96.85777777777778,100.0,2,1,1,46132,1
506,528,58.33,94.94874999999999,70.33,1,0,0,0,1
506,778,49.17,89.87454545454544,93.84,2,1,1,41927,0
506,161,36.19,55.024576271186454,35.59,1,1,1,26850,0
507,928,57.5,97.48826086956524,100.0,2,1,1,41123,1
507,813,35.83,54.46071428571429,38.58,1,1,1,36432,0
507,209,35.83,18.976907630522078,17.83,0,0,0,0,0
508,489,45.0,56.649,67.0,2,0,0,0,0
508,949,33.33,56.60681818181818,45.33,1,1,0,0,1
508,676,31.67,13.24,13.67,0,0,0,0,0
510,231,46.5,97.89433333333334,100.0,3,1,1,54890,0
510,955,36.67,84.56714285714288,92.08,2,1,1,38325,1
511,451,33.33,56.60681818181818,62.06,1,1,1,24946,1
512,846,42.33,94.92777777777776,100.0,3,1,1,51776,0
513,880,51.67,67.60333333333332,63.67,1,1,0,0,1
513,982,21.19,4.477469879518073,3.19,0,0,0,0,0
514,547,29.17,39.34749999999999,32.0,1,1,1,36665,0
514,531,18.33,1.0724444444444443,0.33,0,0,0,0,0
515,716,49.17,74.05384615384615,100.0,3,1,1,40390,0
516,23,41.67,57.928125,53.67,1,0,0,0,1
517,348,66.33,99.99915923566878,100.0,3,1,1,63047,1
517,897,53.21,99.99915923566878,100.0,3,1,1,56482,0
517,287,32.5,51.11882352941177,66.5,2,1,0,0,1
518,583,45.0,97.89433333333334,100.0,3,1,1,50544,0
519,262,58.33,99.99915923566878,100.0,3,1,1,50035,0
519,520,50.83,84.05257142857143,72.83,2,1,0,0,0
519,279,52.5,74.38472222222224,86.5,2,0,0,0,1
519,799,37.5,59.12466666666666,100.0,3,1,0,0,1
520,194,38.33,90.5205,72.93,1,1,1,41717,1
520,789,39.17,63.15041666666667,40.92,1,1,1,33566,0
521,880,56.33,91.7340909090909,100.0,3,1,0,0,1
521,241,58.33,80.81643274853802,100.0,3,1,0,0,0
522,520,46.5,84.05257142857143,68.5,2,0,0,0,0
522,1006,64.17,83.328,76.17,1,1,0,0,1
522,432,30.0,16.633636363636363,12.0,0,0,0,0,0
523,451,57.33,99.99915923566878,100.0,3,1,1,50923,0
523,117,33.33,46.19681818181819,45.33,1,0,0,0,1
525,317,56.67,80.81643274853802,78.67,2,1,0,0,0
526,804,62.02,99.99915923566878,100.0,3,1,1,56112,0
527,709,50.0,94.19607142857141,54.53,1,1,1,41521,0
527,736,64.5,92.88549382716049,86.5,2,1,0,0,0
527,405,40.0,25.985276381909557,22.0,0,0,0,0,0
527,478,32.5,16.633636363636363,14.5,0,1,0,0,0
529,685,53.17,99.742,100.0,2,1,1,46104,1
529,155,49.17,98.80739130434782,85.71,1,1,1,47248,1
530,26,79.33,100.0,100.0,2,1,1,45973,1
532,107,84.17,99.99915923566878,100.0,3,1,1,54682,0
532,155,38.33,25.985276381909557,20.33,0,1,0,0,0
533,866,35.0,59.12466666666666,69.0,2,1,0,0,1
534,752,77.5,99.14892857142857,100.0,3,1,0,0,0
535,202,27.5,9.6915,9.5,0,0,0,0,0
537,872,35.83,35.60416666666667,57.83,2,1,0,0,0
538,70,55.0,99.99915923566878,100.0,3,1,1,51733,0
538,866,52.5,74.90462962962964,94.7,2,1,1,34849,0
539,716,24.17,38.13954545454545,36.17,1,0,0,0,1
540,430,57.5,80.81643274853802,79.5,2,0,0,0,0
541,891,41.5,68.2207894736842,69.71,1,1,1,23470,1
542,284,31.67,13.24,13.67,0,0,0,0,0
543,57,55.0,82.2016993464052,100.0,2,1,1,34935,1
543,286,43.33,45.809861111111104,41.78,1,1,1,24132,0
544,178,48.33,54.88390410958904,70.33,2,1,0,0,0
545,131,67.33,84.63291666666667,70.52,1,1,1,37691,0
547,983,39.17,78.37366666666667,94.22,2,1,1,37281,1
547,553,27.5,42.84162162162163,39.5,1,1,0,0,1
548,240,59.17,80.81643274853802,100.0,3,0,0,0,0
548,808,33.33,33.0190625,30.4,1,1,1,20208,0
549,446,45.0,61.362022471910095,57.0,1,0,0,0,1
550,790,55.0,99.99915923566878,100.0,3,1,1,52194,0
550,623,43.33,68.59018518518518,55.33,1,0,0,0,1
550,388,41.67,25.985276381909557,23.67,0,1,0,0,0
551,48,31.5,16.633636363636363,53.5,2,1,0,0,0
552,944,66.67,99.99915923566878,100.0,2,1,1,49221,0
552,743,21.67,38.13954545454545,50.39,1,1,1,24924,1
553,120,51.67,54.88390410958904,33.67,0,1,0,0,0
554,655,45.67,68.59018518518518,57.67,1,0,0,0,1
554,994,39.17,25.985276381909557,21.17,0,1,0,0,0
555,855,47.5,61.362022471910095,59.5,1,1,0,0,1
556,925,48.33,74.38472222222224,60.33,1,0,0,0,1
557,971,43.33,61.362022471910095,100.0,3,0,0,0,1
557,317,43.33,33.733177083333324,95.33,3,1,0,0,0
557,391,39.17,25.985276381909557,61.17,2,0,0,0,0
557,597,31.67,16.633636363636363,13.67,0,0,0,0,0
558,99,43.33,94.19607142857141,87.93,2,1,1,41716,0
558,689,35.83,84.55153846153846,83.04,2,1,1,49161,0
559,278,49.17,74.90462962962964,100.0,3,1,0,0,0
560,438,49.05,90.46851851851852,100.0,3,1,1,43493,1
561,104,52.02,98.85,100.0,3,1,1,44817,0
562,621,46.67,74.90462962962964,98.67,3,1,0,0,0
563,889,68.33,99.99915923566878,100.0,3,1,1,64058,0
563,424,41.5,84.37310344827587,100.0,3,1,1,44537,0
564,761,42.5,63.15041666666667,45.57,1,1,1,37344,0
564,257,39.17,29.889666666666667,40.43,1,1,1,32161,0
565,294,33.33,79.99333333333331,67.65,1,1,1,40910,1
570,51,45.0,33.733177083333324,67.0,2,0,0,0,0
571,217,70.0,93.91225,100.0,3,1,1,45217,0
571,344,54.17,80.81643274853802,54.83,1,1,1,30468,0
572,777,67.5,100.0,100.0,3,1,1,46788,0
572,332,47.5,33.733177083333324,29.5,0,1,0,0,0
573,443,27.5,29.422500000000007,26.22,1,1,1,24921,0
574,66,43.33,61.362022471910095,55.33,1,1,0,0,1
575,357,39.17,77.50125,44.41,1,1,1,43542,0
575,117,30.0,51.11882352941177,42.0,1,1,0,0,1
576,893,37.5,68.2207894736842,68.39,1,1,1,31119,1
577,109,61.5,99.99915923566878,100.0,3,1,1,59741,0
577,387,48.33,62.091904761904765,100.0,3,1,1,39120,0
578,454,59.17,93.91225,100.0,3,1,1,45837,0
578,430,47.33,33.733177083333324,29.33,0,0,0,0,0
579,675,45.83,100.0,100.0,3,1,1,52299,1
579,86,58.17,80.81643274853802,80.17,2,1,0,0,0
